id,uuid,observed_on,obs_year,obs_month,quality_grade,license,latitude,longitude,positional_accuracy,coordinates_obscured,place_country_name,place_state_name,place_admin1_name,species_guess,scientific_name,common_name,taxon_genus_name,taxon_species_name,host_plant,Data_Category,num_identification_agreements,num_identification_disagreements,url,image_url,taxon_resolution,has_host_plant,is_research_grade,has_coords,coord_reliable
68917017,8e07415c-7fb7-4410-bcab-fdcaa2e21da7,2021-02-01,2021,2,research,CC-BY-NC,37.16694444,-3.603611111,,False,Spain,AndalucÃ­a,AndalucÃ­a,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,3,0,https://www.inaturalist.org/observations/68917017,https://inaturalist-open-data.s3.amazonaws.com/photos/111710412/medium.jpeg,species,True,True,True,True
68920482,c932987c-b0fe-4a7e-9ac8-3db2dc2871fa,2021-02-02,2021,2,needs_id,,35.88548157,139.9893976,22.0,False,Japan,Chiba,Chiba,Zeugodacus,Zeugodacus,,Zeugodacus,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/68920482,https://static.inaturalist.org/photos/111717399/medium.jpg,genus_or_higher,False,False,True,True
69032885,d24362f9-ca17-4888-9711-ff1badf82e74,2021-02-04,2021,2,research,CC-BY,-27.47666667,152.9788889,,False,Australia,Queensland,Queensland,Cucumber Fruit Fly,Zeugodacus cucumis,Cucumber Fruit Fly,Zeugodacus,Zeugodacus cucumis,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/69032885,https://inaturalist-open-data.s3.amazonaws.com/photos/111925910/medium.jpeg,species,False,True,True,True
69051071,a387b9cb-00f2-46da-9f3e-6932647dc6a7,2021-02-04,2021,2,needs_id,CC-BY,10.44289722,76.12021667,,False,India,Kerala,Kerala,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/69051071,https://inaturalist-open-data.s3.amazonaws.com/photos/111958282/medium.jpeg,species,True,False,True,True
69127847,abd12aba-0b6f-4536-88d5-e0d09645e7f6,2019-03-12,2019,3,research,CC-BY-NC,-36.42635,150.066614,,False,Australia,New South Wales,New South Wales,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/69127847,https://static.inaturalist.org/photos/112101698/medium.jpeg,species,False,True,True,True
69185351,62883831-7be8-4b3b-9509-b4102abd7157,2021-02-06,2021,2,research,,1.352083,103.819836,33607.0,False,Singapore,North,North,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,2,0,https://www.inaturalist.org/observations/69185351,https://static.inaturalist.org/photos/112208215/medium.jpg,species,True,True,True,False
69194548,b4fc925d-b7e9-46b5-95d8-2bb9e926906c,2021-02-07,2021,2,needs_id,,-20.89099922,55.50046742,232.0,False,Reunion,Saint-Denis,Saint-Denis,Bactrocera,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/69194548,https://static.inaturalist.org/photos/112226720/medium.jpeg,species,False,False,True,True
69261148,4b07171b-182c-4acf-bf6d-4c19c43a9bb5,2021-02-08,2021,2,needs_id,CC-BY-NC,3.055273611,101.7413439,,False,Malaysia,Kuala Lumpur,Kuala Lumpur,Bactrocera,Bactrocera umbrosa,,Bactrocera,Bactrocera umbrosa,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/69261148,https://inaturalist-open-data.s3.amazonaws.com/photos/112353387/medium.jpeg,species,False,False,True,True
69356498,582e5906-e712-4b8c-b81c-4633f8442dcb,2021-02-02,2021,2,needs_id,CC-BY-NC,19.1942624,72.9716543,205.0,False,India,Maharashtra,Maharashtra,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/69356498,https://inaturalist-open-data.s3.amazonaws.com/photos/112510979/medium.jpg,genus_or_higher,False,False,True,True
69494483,317f1924-f063-499a-b15a-07dd0889f0f5,2021-02-13,2021,2,needs_id,CC-BY-NC,22.87417625,120.5322883,17.0,False,Taiwan,Kaohsiung,Kaohsiung,å¯¡æ¯›å¯¦è …å±¬,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/69494483,https://inaturalist-open-data.s3.amazonaws.com/photos/112771856/medium.jpeg,genus_or_higher,False,False,True,True
69502017,83772b81-1fb2-4818-ba81-d9dcf01f63be,2021-02-13,2021,2,needs_id,,24.0136063,89.2287428,,False,Bangladesh,Rajshahi,Rajshahi,Dacini,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/69502017,https://static.inaturalist.org/photos/112785934/medium.jpeg,species,True,False,True,True
69526881,e39b3171-317b-4a0e-815a-76a690e264fe,2021-02-13,2021,2,needs_id,CC-BY-NC,-17.96914949,25.82749394,,True,Zimbabwe,Matabeleland North,Matabeleland North,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/69526881,https://inaturalist-open-data.s3.amazonaws.com/photos/112832043/medium.jpeg,genus_or_higher,False,False,True,False
69543600,620305fa-4c61-4005-b49c-216245c8124c,2021-02-14,2021,2,research,CC-BY-NC,-37.80189167,145.0049583,6.0,False,Australia,Victoria,Victoria,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/69543600,https://inaturalist-open-data.s3.amazonaws.com/photos/112862812/medium.jpg,species,False,True,True,True
69548340,594bb998-5579-48f6-8cea-21d3b933b5cf,2021-02-14,2021,2,research,CC-BY-NC,-36.36233224,146.3130249,30.0,False,Australia,Victoria,Victoria,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,3,0,https://www.inaturalist.org/observations/69548340,https://inaturalist-open-data.s3.amazonaws.com/photos/112871223/medium.jpeg,species,False,True,True,True
69614311,ab7fe0c0-0799-411e-a923-9c5054607aed,2021-02-15,2021,2,needs_id,,22.56736254,114.090015,35.0,True,Hong Kong,Yuen Long,Yuen Long,Dacini,Dacini,,,,Unknown,Occurrence Only,3,0,https://www.inaturalist.org/observations/69614311,https://static.inaturalist.org/photos/112992887/medium.jpg,genus_or_higher,False,False,True,False
69661003,2cd575c4-076c-4e1f-ac8f-90541d8fbc0b,2021-02-16,2021,2,research,CC-BY-NC,-36.05627793,145.2137535,45.0,False,Australia,Victoria,Victoria,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/69661003,https://inaturalist-open-data.s3.amazonaws.com/photos/113080606/medium.jpg,species,False,True,True,True
69743238,2d513e2b-d024-4787-95f1-10cda89415c6,2018-06-24,2018,6,research,,22.35186278,114.0926885,500.0,False,Hong Kong,Kwai Tsing,Kwai Tsing,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/69743238,https://static.inaturalist.org/photos/113237022/medium.jpg,species,False,True,True,True
69802733,1123e547-2d39-4534-b805-ad9653dd6b8a,2021-02-18,2021,2,research,CC-BY,40.37486862,17.31226377,21.0,False,Italy,Apulia,Apulia,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/69802733,https://inaturalist-open-data.s3.amazonaws.com/photos/113351397/medium.jpg,species,True,True,True,True
69806434,2a8b918e-091b-47c5-94a2-216efdb70df6,2021-02-16,2021,2,needs_id,CC-BY-NC,19.1942624,72.9716543,205.0,False,India,Maharashtra,Maharashtra,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/69806434,https://inaturalist-open-data.s3.amazonaws.com/photos/113356501/medium.jpg,genus_or_higher,False,False,True,True
69849248,771dd767-7e39-4df6-ba09-d6adc7eae1a0,2021-02-17,2021,2,research,CC0,-35.28550391,149.1750994,,True,Australia,Australian Capital Territory,Australian Capital Territory,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/69849248,https://inaturalist-open-data.s3.amazonaws.com/photos/113438201/medium.jpeg,species,False,True,True,False
69850055,e23b1966-ac45-4024-93eb-f5b333fb702b,2021-02-20,2021,2,research,CC0,-26.86886742,152.9285226,22.0,False,Australia,Queensland,Queensland,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/69850055,https://inaturalist-open-data.s3.amazonaws.com/photos/113441647/medium.jpg,species,False,True,True,True
69855360,e023e079-15a9-4507-a8e0-466e4544d984,2020-11-21,2020,11,needs_id,CC-BY-SA,-33.74314,151.0951833,,False,Australia,New South Wales,New South Wales,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,3,0,https://www.inaturalist.org/observations/69855360,https://inaturalist-open-data.s3.amazonaws.com/photos/113448779/medium.jpeg,genus_or_higher,False,False,True,True
69906838,893494bf-c8a2-4950-af64-cbe4704dc422,2021-02-21,2021,2,needs_id,CC-BY,12.90660189,77.67768228,,False,India,Karnataka,Karnataka,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/69906838,https://inaturalist-open-data.s3.amazonaws.com/photos/113545208/medium.jpeg,genus_or_higher,False,False,True,True
69909892,def24a15-7d63-44cf-b0a9-b868c7f6f614,2021-02-19,2021,2,needs_id,CC-BY-NC,19.1942624,72.9716543,205.0,False,India,Maharashtra,Maharashtra,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/69909892,https://inaturalist-open-data.s3.amazonaws.com/photos/113550014/medium.jpg,genus_or_higher,False,False,True,True
69909898,ad7bba91-7b66-458d-9bfc-e90bcd647251,2021-02-20,2021,2,needs_id,CC-BY-NC,19.1942624,72.9716543,205.0,False,India,Maharashtra,Maharashtra,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/69909898,https://inaturalist-open-data.s3.amazonaws.com/photos/113550021/medium.jpg,genus_or_higher,False,False,True,True
70035344,53a1b135-ad83-4ee8-8aa3-315d498782d2,2021-02-23,2021,2,needs_id,,30.67807167,76.85948,5.0,False,India,Haryana,Haryana,,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/70035344,https://static.inaturalist.org/photos/113964673/medium.jpg,genus_or_higher,False,False,True,True
70042243,7d4f540a-6630-4135-be76-e5240d97c551,2017-03-02,2017,3,needs_id,,7.079769,100.543785,,False,Thailand,Songkhla,Songkhla,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70042243,https://static.inaturalist.org/photos/113790656/medium.jpg,genus_or_higher,False,False,True,True
70073270,9108474c-1990-4dc9-8226-4eecb895f1f5,2021-02-24,2021,2,research,CC-BY-NC,-37.7526569,145.0703363,1811.0,False,Australia,Victoria,Victoria,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/70073270,https://inaturalist-open-data.s3.amazonaws.com/photos/113847778/medium.jpeg,species,False,True,True,True
70083699,f3d08064-f3bc-4afb-8128-2b129e82e4d7,2021-02-23,2021,2,needs_id,CC-BY-NC,3.97755,11.60115833,3.0,False,Cameroon,Centre,Centre,Dacini,Dacini,,,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70083699,https://inaturalist-open-data.s3.amazonaws.com/photos/113867352/medium.jpg,genus_or_higher,False,False,True,True
70134081,8c1df538-9b74-4b1d-bec8-c8607e7aaaad,2021-02-25,2021,2,needs_id,,25.10055039,121.5249892,16.0,False,Taiwan,Taipei,Taipei,,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/70134081,https://inaturalist-open-data.s3.amazonaws.com/photos/113957212/medium.jpg,genus_or_higher,False,False,True,True
70188536,c9fc4e05-f471-4303-99bd-64d000355990,2021-02-25,2021,2,needs_id,,22.38533669,114.2703655,15.0,False,Hong Kong,Sai Kung,Sai Kung,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/70188536,https://static.inaturalist.org/photos/114050090/medium.jpg,genus_or_higher,False,False,True,True
70196972,2b0953fc-bac4-43ae-a08f-40a34d157681,2021-02-26,2021,2,needs_id,,22.46987252,114.0088177,413.0,False,Hong Kong,Yuen Long,Yuen Long,æ±æ–¹æžœå¯¦è …,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/70196972,https://static.inaturalist.org/photos/114065491/medium.jpeg,species,False,False,True,True
70198678,4bc049dc-9ab6-422f-971a-218260fab0ab,2021-02-26,2021,2,needs_id,CC0,-33.8605233,18.5395495,15.0,False,South Africa,Western Cape,Western Cape,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70198678,https://inaturalist-open-data.s3.amazonaws.com/photos/114068673/medium.jpeg,genus_or_higher,False,False,True,True
70254198,f45adb00-7c11-4f26-882c-816a2a2457bf,2021-02-27,2021,2,needs_id,,12.28416609,75.16022064,26.0,False,India,Kerala,Kerala,Zeugodacus,Zeugodacus,,Zeugodacus,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70254198,https://inaturalist-open-data.s3.amazonaws.com/photos/114171124/medium.jpeg,genus_or_higher,False,False,True,True
70304966,56420e97-e056-40eb-9064-92d4b874fba1,2021-02-28,2021,2,needs_id,CC0,4.917046349,114.8194474,535.0,True,Brunei,Brunei and Muara,Brunei and Muara,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70304966,https://inaturalist-open-data.s3.amazonaws.com/photos/114264655/medium.jpeg,genus_or_higher,False,False,True,False
70355165,5397239a-0a37-4fca-b7a5-058e23161919,2021-03-01,2021,3,research,CC-BY,-36.12944008,146.8971144,4.0,False,Australia,Victoria,Victoria,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/70355165,https://inaturalist-open-data.s3.amazonaws.com/photos/114356783/medium.jpeg,species,False,True,True,True
70432477,3e8c97d7-d256-4ddb-96c7-3432a39b1caf,2021-03-02,2021,3,research,,13.199906,103.2784329,,False,Cambodia,BatdÃ¢mbÃ¢ng,BatdÃ¢mbÃ¢ng,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/70432477,https://static.inaturalist.org/photos/114501697/medium.jpeg,species,False,True,True,True
70454418,4f70b4c7-d398-408e-b5f4-189aa10ddc6b,2021-03-02,2021,3,research,CC0,23.75996206,90.36141967,,False,Bangladesh,Dhaka,Dhaka,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/70454418,https://inaturalist-open-data.s3.amazonaws.com/photos/114542358/medium.jpeg,species,True,True,True,True
70485755,f308274d-e78b-4139-b3cf-e5546d164150,2021-03-02,2021,3,needs_id,,22.38559462,114.2699149,15.0,False,Hong Kong,Sai Kung,Sai Kung,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70485755,https://static.inaturalist.org/photos/114599236/medium.jpg,genus_or_higher,False,False,True,True
70489850,e7faea3c-5d1b-42d3-94b3-391e56fa44e4,2021-03-03,2021,3,needs_id,CC-BY-NC,7.032003393,79.96320792,6.0,False,Sri Lanka,Gampaha,Gampaha,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/70489850,https://inaturalist-open-data.s3.amazonaws.com/photos/114606292/medium.jpg,genus_or_higher,False,False,True,True
70496155,2a2c34fe-ee78-4f63-9cc2-b4b125b324e6,2014-01-03,2014,1,research,CC-BY-NC,-15.35974568,28.44574213,125.0,False,Zambia,Lusaka,Lusaka,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70496155,https://inaturalist-open-data.s3.amazonaws.com/photos/114612294/medium.jpeg,species,False,True,True,True
70496163,fb87d1d7-1256-4e3a-86bc-a2d5201312ab,2016-02-21,2016,2,research,CC-BY-NC,-15.35974568,28.44574213,125.0,False,Zambia,Lusaka,Lusaka,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70496163,https://inaturalist-open-data.s3.amazonaws.com/photos/114612380/medium.jpeg,species,False,True,True,True
70600368,7a52a6fc-6f39-4eae-9454-734644a9dddc,2021-03-05,2021,3,research,,-35.39444095,149.0686107,3521.0,False,Australia,Australian Capital Territory,Australian Capital Territory,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/70600368,https://static.inaturalist.org/photos/114805511/medium.jpeg,species,False,True,True,True
70601817,180fae3b-94c9-4887-ab3d-a2a3ddd13002,2020-10-22,2020,10,needs_id,,44.15360878,12.14406915,503.0,False,Italy,Emilia-Romagna,Emilia-Romagna,,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,0,0,https://www.inaturalist.org/observations/70601817,https://static.inaturalist.org/photos/114807922/medium.jpg,species,True,False,True,True
70627358,0061f334-74ef-4440-a487-da795b8ad3d1,2021-03-02,2021,3,research,CC-BY-NC,-21.35856988,55.56790168,4.0,False,Reunion,Saint-Pierre,Saint-Pierre,Bactrocera dorsalis,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70627358,https://inaturalist-open-data.s3.amazonaws.com/photos/114852783/medium.jpeg,species,False,True,True,True
70663027,d6d18281-9c3a-48c4-98f3-63fdce8b108a,2021-03-06,2021,3,research,CC-BY-NC,-34.78638333,150.75035,4.0,False,Australia,New South Wales,New South Wales,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/70663027,https://inaturalist-open-data.s3.amazonaws.com/photos/114917400/medium.jpg,species,False,True,True,True
70676283,45675b1b-b28e-4564-9eb4-ae0a8b522f09,2020-07-16,2020,7,research,,39.247575,9.126821,1680.0,False,Italy,Sardegna,Sardegna,oliivikÃ¤rpÃ¤nen,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/70676283,https://static.inaturalist.org/photos/114939775/medium.jpg,species,True,True,True,True
70727919,49263ac4-e299-4233-9751-279901e4ca4d,2021-03-07,2021,3,needs_id,CC-BY-NC,-22.55843302,17.10307599,10.0,False,Namibia,Khomas,Khomas,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70727919,https://inaturalist-open-data.s3.amazonaws.com/photos/115033533/medium.jpeg,genus_or_higher,False,False,True,True
70751575,6dcde1e1-4a4e-412d-8b17-f7993de0eb45,2020-11-14,2020,11,needs_id,,-6.286848927,106.8019484,13.0,False,Indonesia,Jakarta Raya,Jakarta Raya,White Striped Fruit Fly,Bactrocera albistrigata,White Striped Fruit Fly,Bactrocera,Bactrocera albistrigata,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70751575,https://static.inaturalist.org/photos/115074535/medium.jpeg,species,False,False,True,True
70796673,9d2aa858-4062-4396-b266-b0239d1a0fd9,2020-04-06,2020,4,needs_id,CC-BY-NC,-2.074757847,101.3770117,30.0,False,Indonesia,Jambi,Jambi,Dacini,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/70796673,https://inaturalist-open-data.s3.amazonaws.com/photos/115156503/medium.jpg,species,False,False,True,True
